id,player_name,player_api_id,birthday
2827,"Dzikamai Andre Gwaze",231638,"1989-04-22 00:00:00"
2828,"Dziugas Bartkus",258206,"1989-11-07 00:00:00"
2829,"Eamonn Brophy",440404,"1996-03-06 00:00:00"
2830,"Ebenezer Assifuah",482200,"1993-07-03 00:00:00"
2831,"Eber Bessa",265277,"1992-03-21 00:00:00"
2832,Ebinho,568903,"1988-01-18 00:00:00"
2833,"Ebrahima Ibou Sawaneh",78902,"1986-09-07 00:00:00"
2834,"Edder Farias",97331,"1988-04-12 00:00:00"
2835,"Eddie Johnson",31052,"1984-03-31 00:00:00"
2836,"Eddy Israfilov",369859,"1992-08-02 00:00:00"
2837,"Eden Ben Basat",14560,"1986-09-08 00:00:00"
2838,"Eden Hazard",107417,"1991-01-07 00:00:00"
2839,Edenilson,268394,"1989-12-18 00:00:00"
2840,"Eder Baiano",181347,"1984-05-14 00:00:00"
2841,"Eder Citadin Martins",362198,"1986-11-15 00:00:00"
2842,"Eder Luis",80561,"1985-04-19 00:00:00"
2843,"Eder Sciola",115525,"1985-09-25 00:00:00"
2844,Eder,150026,"1987-12-22 00:00:00"
2845,Eder,29585,"1983-09-21 00:00:00"
2847,"Ederson Moraes",363364,"1993-08-17 00:00:00"
2848,"Ederson Tormena",20445,"1986-03-14 00:00:00"
2849,Ederson,26294,"1986-01-13 00:00:00"
2850,"Edgar Abreu",361742,"1994-02-16 00:00:00"
2851,"Edgar Alvarez",38060,"1980-01-18 00:00:00"
2852,"Edgar Antonio Mendez",477493,"1991-04-30 00:00:00"
2853,"Edgar Barreto",30920,"1984-07-15 00:00:00"
2854,"Edgar Bernhardt",27052,"1986-03-30 00:00:00"
2855,"Edgar Costa",184590,"1987-04-14 00:00:00"
2856,"Edgar Prib",179491,"1989-12-15 00:00:00"
2857,"Edgar Salli",278917,"1992-08-17 00:00:00"
2858,Edgar,56895,"1987-03-05 00:00:00"
2859,"Edimar Fraga",128360,"1986-05-21 00:00:00"
2860,"Edin Cocalic",183585,"1987-12-05 00:00:00"
2861,"Edin Dzeko",15403,"1986-03-17 00:00:00"
2862,Edinho,19436,"1983-01-15 00:00:00"
2863,Edinho,33800,"1982-07-07 00:00:00"
2864,"Edinson Cavani",49677,"1987-02-14 00:00:00"
2865,"Edison Mendez",39359,"1979-03-16 00:00:00"
2866,"Edivaldo Rojas",19281,"1985-11-17 00:00:00"
2867,Edivandio,232164,"1991-01-01 00:00:00"
2868,"Edmilson Fernandes",451335,"1996-04-15 00:00:00"
2869,"Edmilson Junior",365245,"1994-08-19 00:00:00"
2870,"Edmond Kapllani",37390,"1982-07-31 00:00:00"
2871,"Edoardo Goldaniga",362121,"1993-11-02 00:00:00"
2872,"Edouard Butin",134222,"1988-06-16 00:00:00"
2873,"Edouard Cisse",26311,"1978-03-30 00:00:00"
2874,"Edouard Duplan",17855,"1983-05-13 00:00:00"
2875,"Edson Braafheid",26489,"1983-04-08 00:00:00"
2876,"Edson Eli Montano",185196,"1991-03-15 00:00:00"
2877,"Edson Henrique",118441,"1987-07-06 00:00:00"
2878,"Edson Rivera",299052,"1991-11-04 00:00:00"
2879,"Edson Sitta",19309,"1983-06-17 00:00:00"
2880,"Edu Albacar",74757,"1979-11-16 00:00:00"
2881,"Edu Bedia",150647,"1989-03-23 00:00:00"
2882,"Edu Oriol",213707,"1986-11-05 00:00:00"
2883,"Edu Ramos",183479,"1992-02-17 00:00:00"
2884,Edu,30448,"1978-05-15 00:00:00"
2885,Edu,37783,"1981-11-30 00:00:00"
2886,"Eduard Campabadal",425595,"1993-01-26 00:00:00"
2887,"Eduardo Costa",33769,"1982-09-23 00:00:00"
2888,"Eduardo Gottardi",121881,"1985-10-18 00:00:00"
2889,"Eduardo Jumisse",209097,"1984-06-06 00:00:00"
2890,"Eduardo Salvio",150093,"1990-07-13 00:00:00"
2891,"Eduardo Vargas",50661,"1989-11-20 00:00:00"
2892,Eduardo,41704,"1983-02-25 00:00:00"
2893,Eduardo,43283,"1982-09-19 00:00:00"
2894,Eduardo,78186,"1980-08-05 00:00:00"
2895,"Eduards Visnakovs",168232,"1990-05-10 00:00:00"
2896,"Edward Ofere",27974,"1986-03-28 00:00:00"
2897,"Edwin de Graaf",38103,"1980-04-30 00:00:00"
2898,"Edwin Gyasi",212170,"1991-06-01 00:00:00"
2899,"Edwin van Bueren",26638,"1980-04-04 00:00:00"
2900,"Edwin van der Sar",30726,"1970-10-29 00:00:00"
2901,"Efe Ambrose",144989,"1988-10-18 00:00:00"
2902,"Efrain Juarez",111885,"1988-02-22 00:00:00"
2903,"Efstathios Tavlaridis",26148,"1980-01-25 00:00:00"
2904,"Eggert Jonsson",46359,"1988-08-18 00:00:00"
2905,"Egidio Arevalo",56576,"1982-01-01 00:00:00"
2906,"Egoitz Jaio",75197,"1980-08-13 00:00:00"
2907,"Egor Filipenko",79742,"1988-04-10 00:00:00"
2908,"Eidur Gudjohnsen",33074,"1978-09-15 00:00:00"
2909,"Eiji Kawashima",20747,"1983-03-20 00:00:00"
2910,"Eke Uzoma",102658,"1989-08-11 00:00:00"
2911,"El Fardou Ben Nabouhane",116011,"1989-06-10 00:00:00"
2912,"El Hadji Diouf",23927,"1981-01-15 00:00:00"
2913,"El-Arbi Hilal Soudani",118049,"1987-11-25 00:00:00"
2914,"El-Hadji Ba",307226,"1993-03-05 00:00:00"
2915,Elano,40198,"1981-06-14 00:00:00"
2916,Elderson,108075,"1988-01-20 00:00:00"
2917,"Eldin Jakupovic",42247,"1984-10-02 00:00:00"
2918,"Eli Babalj",207045,"1992-02-21 00:00:00"
2919,"Eliaquim Mangala",156551,"1991-02-13 00:00:00"
2920,"Elias Kachunga",215804,"1992-04-22 00:00:00"
2921,Elias,171992,"1985-05-16 00:00:00"
2922,Elias,45246,"1981-09-04 00:00:00"
2923,"Elimane Coulibaly",148329,"1980-03-15 00:00:00"
2924,"Elinton Andrade",103372,"1979-03-30 00:00:00"
2925,"Elio Martins",185709,"1985-03-26 00:00:00"
2926,"Eliran Atar",14593,"1987-02-17 00:00:00"
2927,Eliseu,11758,"1983-10-01 00:00:00"
2928,Elisson,181215,"1987-03-26 00:00:00"
2929,Elizeu,185143,"1989-05-28 00:00:00"
2930,Elizio,186667,"1988-02-22 00:00:00"
2931,"Eljero Elia",26675,"1987-02-13 00:00:00"
2932,"Elkin Soto",22313,"1980-08-04 00:00:00"
2933,"Ellery Cairo",27338,"1978-08-03 00:00:00"
2934,"Elliot Grandin",46344,"1987-10-17 00:00:00"
2935,"Elliott Bennett",96456,"1988-12-18 00:00:00"
2936,"Elliott L. Ward",33408,"1985-01-19 00:00:00"
2937,"Ellis Plummer",488195,"1994-09-02 00:00:00"
2938,"Ellyes Skhiri",574642,"1995-05-10 00:00:00"
2939,"Eloge Enza-Yamissi",26423,"1983-01-23 00:00:00"
2940,"Elohim Rolland",192326,"1989-03-03 00:00:00"
2941,"Eloy Room",150242,"1989-02-06 00:00:00"
2942,"Elrio van Heerden",37968,"1983-07-11 00:00:00"
2943,"Elroy Pappot",430615,"1993-04-20 00:00:00"
2944,"Elsad Zverotic",67349,"1986-10-31 00:00:00"
2945,"Elseid Hysaj",293160,"1994-02-02 00:00:00"
2946,"Elso Brito",467467,"1994-04-02 00:00:00"
2947,"Elson Hooi",352394,"1991-10-01 00:00:00"
2948,Elson,22535,"1981-11-16 00:00:00"
2949,Elton,172139,"1985-08-01 00:00:00"
2950,"Elvedin Dzinic",12405,"1985-08-25 00:00:00"
2951,"Elvis Abbruscato",39745,"1981-04-14 00:00:00"
2952,"Elvis Bratanovic",188529,"1992-08-01 00:00:00"
2953,"Elvis Manu",240346,"1993-08-13 00:00:00"
2954,Elvis,265703,"1990-09-09 00:00:00"
2955,"Elyaniv Barda",42153,"1981-12-15 00:00:00"
2956,"Emanuel Boakye",26004,"1985-03-25 00:00:00"
2957,"Emanuel Insua",317775,"1991-04-10 00:00:00"
2958,"Emanuel Obiora Odita,19",17883,"1983-05-15 00:00:00"
2959,"Emanuel Pogatetz",24167,"1983-01-16 00:00:00"
2960,"Emanuel Rivas",30548,"1983-03-17 00:00:00"
2961,"Emanuel Sarki",38332,"1987-12-26 00:00:00"
2962,"Emanuele Belardi",35626,"1977-10-09 00:00:00"
2963,"Emanuele Calaio",42041,"1982-01-08 00:00:00"
2964,"Emanuele D'Anna",41513,"1982-05-23 00:00:00"
2965,"Emanuele Giaccherini",167634,"1985-05-05 00:00:00"
2966,"Emanuele Manitta",39354,"1977-01-12 00:00:00"
2967,"Emanuele Pesoli",42647,"1980-08-31 00:00:00"
2968,"Emanuele Suagher",300236,"1992-11-26 00:00:00"
2969,"Emanuele Terranova",79262,"1987-02-05 00:00:00"
2970,"Emenike Alex Nkume,27",193424,"1989-01-22 00:00:00"
2971,"Emerse Fae",30908,"1984-01-24 00:00:00"
2972,Emerson,163557,"1980-08-16 00:00:00"
2973,Emerson,51409,"1986-02-23 00:00:00"
2974,"Emidio Rafael",164395,"1986-01-24 00:00:00"
2975,"Emil Drozdowicz",147980,"1986-07-05 00:00:00"
2976,"Emil Gabriel Jula",70610,"1980-01-03 00:00:00"
2977,"Emil Hallfredsson",24516,"1984-06-29 00:00:00"
2978,"Emil Johansson",31785,"1986-08-11 00:00:00"
2979,"Emil Krafth",259306,"1994-08-02 00:00:00"
2980,"Emil Lyng",112934,"1989-08-03 00:00:00"
2981,"Emile Heskey",34466,"1978-01-11 00:00:00"
2982,"Emile Lokonda Mpenza",25393,"1978-07-04 00:00:00"
2983,"Emiliano Albin",205940,"1989-01-24 00:00:00"
2984,"Emiliano Alfaro",56961,"1988-04-28 00:00:00"
2985,"Emiliano Ariel Dudar",114715,"1981-08-12 00:00:00"
2986,"Emiliano Bonazzoli",27705,"1979-01-20 00:00:00"
2987,"Emiliano Daniel Armenteros",18784,"1986-01-18 00:00:00"
2988,"Emiliano Insua",47547,"1989-01-07 00:00:00"
2989,"Emiliano Martinez",268375,"1992-09-02 00:00:00"
2990,"Emiliano Moretti",34008,"1981-06-11 00:00:00"
2991,"Emiliano Sala",279172,"1990-10-31 00:00:00"
2992,"Emiliano Velazquez",394825,"1994-04-30 00:00:00"
2993,"Emiliano Viviano",41671,"1985-12-01 00:00:00"
2994,"Emilijus Zubas",168295,"1990-07-10 00:00:00"
2995,"Emilio Izaguirre",129819,"1986-05-10 00:00:00"
2996,"Emilio Nsue",103904,"1989-09-30 00:00:00"
2997,"Emir Bajrami",40487,"1988-03-07 00:00:00"
2998,"Emir Dautovic",557042,"1995-02-05 00:00:00"
2999,"Emir Sinanovic",113186,"1988-10-24 00:00:00"
3000,"Emir Spahic",26255,"1980-08-18 00:00:00"
3001,"Emmanuel Adebayor",30960,"1984-02-26 00:00:00"
3002,"Emmanuel Agyemang-Badu",192325,"1990-12-02 00:00:00"
3003,"Emmanuel Boateng",561219,"1996-05-23 00:00:00"
3004,"Emmanuel Cascione",42420,"1983-09-22 00:00:00"
3005,"Emmanuel Correze",179773,"1982-03-09 00:00:00"
3006,"Emmanuel Eboue",30935,"1983-06-04 00:00:00"
3007,"Emmanuel Emenike",183670,"1987-05-10 00:00:00"
3008,"Emmanuel Frimpong",159596,"1992-01-10 00:00:00"
3009,"Emmanuel Hackman",687289,"1995-05-14 00:00:00"
3010,"Emmanuel Herrera",304563,"1987-04-13 00:00:00"
3011,"Emmanuel Imorou",128666,"1988-09-16 00:00:00"
3012,"Emmanuel Mayuka",112012,"1990-11-21 00:00:00"
3013,"Emmanuel Riviere",161420,"1990-03-03 00:00:00"
3014,"Emmerik de Vriese",45865,"1985-02-14 00:00:00"
3015,"Emmerson Boyce",35472,"1979-09-24 00:00:00"
3016,"Emre Belozoglu",24217,"1980-09-07 00:00:00"
3017,"Emre Can",307021,"1994-01-12 00:00:00"
3018,"Enar Jaeaeger",37823,"1984-11-18 00:00:00"
3019,"Enaut Zubikarai",38536,"1984-02-26 00:00:00"
3020,"Enca Fati",622233,"1993-08-11 00:00:00"
3021,"Enda Stevens",141576,"1990-07-09 00:00:00"
3022,"Endogan Adili",202509,"1994-08-03 00:00:00"
3023,"Eneko Boveda",170341,"1988-12-14 00:00:00"
3024,"Eneko Satrustegui",295198,"1990-09-25 00:00:00"
3025,"Enes Fermino",66907,"1987-05-29 00:00:00"
3026,"Enes Saglik",181054,"1991-07-08 00:00:00"
3027,"Enes Sipovic",177843,"1990-09-11 00:00:00"
3028,"Enes Unal",464486,"1997-05-10 00:00:00"
3029,"Enner Valencia",195927,"1989-11-04 00:00:00"
3030,"Enoch Showunmi",33060,"1982-04-21 00:00:00"
3031,"Enock Kofi Adu",161655,"1990-09-14 00:00:00"
3032,"Enric Saborit",282461,"1992-04-27 00:00:00"
3033,"Enrico Schirinzi",67389,"1984-11-14 00:00:00"
3034,"Enrique Corrales",33861,"1982-03-01 00:00:00"
3035,"Enrique de Lucas",32995,"1978-08-17 00:00:00"
3036,"Enzio Boldewijn",243516,"1992-11-17 00:00:00"
3037,"Enzo Crivelli",519575,"1995-02-06 00:00:00"
3038,"Enzo Maresca",34000,"1980-02-10 00:00:00"
3039,"Enzo Perez",40148,"1986-02-22 00:00:00"
3040,"Enzo Reale",186815,"1991-10-07 00:00:00"
3041,"Enzo Roco",193930,"1992-08-16 00:00:00"
3042,"Enzo Ruiz",177472,"1988-08-31 00:00:00"
3043,"Eoghan O'Connell",514802,"1995-08-13 00:00:00"
3044,"Eoin Doyle",116085,"1988-03-12 00:00:00"
3045,"Eran Zahavi",150509,"1987-07-25 00:00:00"
3046,"Eray Cumart",705484,"1998-02-04 00:00:00"
3047,"Erdin Demir",257843,"1990-03-27 00:00:00"
3048,"Eren Derdiyok",73448,"1988-06-12 00:00:00"
3049,"Eric Abidal",30738,"1979-07-11 00:00:00"
3050,"Eric Addo",30667,"1978-11-12 00:00:00"
3051,"Eric Bautheac",210406,"1987-08-24 00:00:00"
3052,"Eric Bertrand Bailly",574200,"1994-04-12 00:00:00"
3053,"Eric Chelle",41312,"1977-11-11 00:00:00"
3054,"Eric Deflandre",39575,"1973-08-02 00:00:00"
3055,"Eric Dier",361315,"1994-01-15 00:00:00"
3056,"Eric Djemba-Djemba",23781,"1981-05-04 00:00:00"
3057,"Eric Durm",331528,"1992-05-12 00:00:00"
3058,"Eric Fernando Botteghin",62358,"1987-08-31 00:00:00"
3059,"Eric Hassli",41308,"1981-05-03 00:00:00"
3060,"Eric Lichaj",94812,"1988-11-17 00:00:00"
3061,"Eric Matoukou",38785,"1983-07-08 00:00:00"
3062,"Eric Maxim Choupo-Moting",95082,"1989-03-23 00:00:00"
3063,"Eric Mouloungui",26394,"1984-04-01 00:00:00"
3064,"Eric Odhiambo",97992,"1989-05-12 00:00:00"
3065,"Eric Tie Bi",210694,"1990-07-20 00:00:00"
3066,"Erick Moreno",207517,"1991-11-24 00:00:00"
3067,"Erick Pulgar",335606,"1994-01-15 00:00:00"
3068,"Erik Bakker",99323,"1990-03-21 00:00:00"
3069,"Erik Cikos",72441,"1988-07-31 00:00:00"
3070,"Erik Cummins",231674,"1988-08-10 00:00:00"
3071,"Erik Edman",30805,"1978-11-11 00:00:00"
3072,"Erik Falkenburg",112471,"1988-05-05 00:00:00"
3073,"Erik Friberg",21123,"1986-02-10 00:00:00"
3074,"Erik Grendel",72393,"1988-10-13 00:00:00"
3075,"Erik Huseklepp",27843,"1984-09-05 00:00:00"
3076,"Erik Jendrisek",36050,"1986-10-26 00:00:00"
3077,"Erik Johansson",71898,"1988-12-30 00:00:00"
3078,"Erik Lamela",174850,"1992-03-25 00:00:00"
3079,"Erik Moran",411616,"1991-05-25 00:00:00"
3080,"Erik Nevland",26461,"1977-11-10 00:00:00"
3081,"Erik Pieters",37194,"1988-08-07 00:00:00"
3082,"Erik Quekel",46059,"1987-04-16 00:00:00"
3083,"Erik Sviatchenko",166471,"1991-10-04 00:00:00"
3084,Erivaldo,470814,"1994-02-08 00:00:00"
3085,"Erixon Danso",169750,"1989-07-22 00:00:00"
3086,"Erjon Bogdani",39638,"1977-04-14 00:00:00"
3087,"Erlend Hanstveit",27838,"1981-01-28 00:00:00"
3088,"Ermin Bicakcic",177942,"1990-01-24 00:00:00"
3089,"Ermir Lenjani",158886,"1989-08-05 00:00:00"
3090,"Ernest Ohemeng",534485,"1996-01-17 00:00:00"
3091,"Ernest Webnje Nfor",38231,"1986-04-28 00:00:00"
3092,"Ernesto Farias",30516,"1980-05-29 00:00:00"
3093,"Ernesto Galan",183331,"1986-06-17 00:00:00"
3094,"Eros Pisano",97789,"1987-03-31 00:00:00"
3095,"Ersen Martin",12005,"1979-05-23 00:00:00"
3096,"Erton Fejzullahu",28971,"1988-04-09 00:00:00"
3097,"Ervin Skela,30",38828,"1976-11-17 00:00:00"
3098,"Ervin Zukanovic",45413,"1987-02-11 00:00:00"
3099,"Erwin Hoffer",42971,"1987-04-14 00:00:00"
3100,"Erwin Koffi",586199,"1995-01-10 00:00:00"
3101,"Erwin Mulder",112107,"1989-03-03 00:00:00"
3102,"Esmael Goncalves",244774,"1991-06-25 00:00:00"
3103,"Esparza Jokin Arcaya",80555,"1988-06-15 00:00:00"
3104,"Esteban Alvarado",214984,"1989-04-28 00:00:00"
3105,"Esteban Cambiasso",30930,"1980-08-18 00:00:00"
3106,"Esteban Casagolda",212152,"1987-01-05 00:00:00"
3107,"Esteban Granero",41156,"1987-07-02 00:00:00"
3108,"Esteban Solari",21785,"1980-06-02 00:00:00"
3109,Esteban,33731,"1975-06-27 00:00:00"
3110,"Etien Velikonja",72900,"1988-12-26 00:00:00"
3111,"Etienne Capoue",41365,"1988-07-11 00:00:00"
3112,"Etienne Didot",26326,"1983-07-24 00:00:00"
3113,"Etienne Reijnen",46079,"1987-04-05 00:00:00"
3114,"Etrit Berisha",150747,"1989-03-10 00:00:00"
3115,"Ettore Mendicino",150468,"1990-02-01 00:00:00"
3116,"Euan Murray",310374,"1994-01-20 00:00:00"
3117,"Euan Sparks",445509,"1996-11-29 00:00:00"
3118,"Eugen Polanski",27420,"1986-03-17 00:00:00"
3119,"Eugene Ansah",497753,"1994-12-16 00:00:00"
3120,"Eugenio Corini",27661,"1970-07-30 00:00:00"
3121,"Eugenio Lamanna",162885,"1989-08-07 00:00:00"
3122,"Eunan O'Kane",192780,"1990-07-10 00:00:00"
3123,"Euzebiusz Smolarek",38999,"1981-01-09 00:00:00"
3124,"Evaldas Razulis",10474,"1986-04-03 00:00:00"
3125,Evaldo,29580,"1982-03-18 00:00:00"
3126,"Evan Melo",299618,"1993-05-31 00:00:00"
3127,"Evander Sno",33683,"1987-04-09 00:00:00"
3128,"Evandro Brandao",281862,"1991-05-07 00:00:00"
3129,"Evandro Goebel",19264,"1986-08-23 00:00:00"
3130,"Evangelos Ikonomou",182567,"1987-07-18 00:00:00"
3131,"Evangelos Mantzios",42327,"1983-04-22 00:00:00"
3132,"Evariste Ngolok",181066,"1988-11-15 00:00:00"
3133,"Ever Banega",108568,"1988-06-29 00:00:00"
3134,"Everon Pisas",467056,"1994-10-13 00:00:00"
3135,Everton,171229,"1988-05-24 00:00:00"
3136,Everton,40993,"1983-06-08 00:00:00"
3137,"Evgeny Levchenko",26699,"1978-01-02 00:00:00"
3138,Ewerthon,38577,"1981-06-10 00:00:00"
3139,Ewerton,281111,"1989-03-23 00:00:00"
3140,"Eyong Enoh",118730,"1986-03-23 00:00:00"
3141,"Ezekiel Fryers",290411,"1992-09-09 00:00:00"
3142,"Ezequiel Adrian Cirigliano",199916,"1992-01-24 00:00:00"
3143,"Ezequiel Alejo Carboni",42901,"1979-04-04 00:00:00"
3144,"Ezequiel Calvente",213885,"1991-01-12 00:00:00"
3145,"Ezequiel Garay",37581,"1986-10-10 00:00:00"
3146,"Ezequiel Lavezzi",18925,"1985-05-03 00:00:00"
3147,"Ezequiel Luna",25753,"1986-11-19 00:00:00"
3148,"Ezequiel Munoz",164029,"1990-10-08 00:00:00"
3149,"Ezequiel Rescaldani",215768,"1992-06-11 00:00:00"
3150,"Ezequiel Scarione",18820,"1985-07-14 00:00:00"
3151,"Ezgjan Alioski",406283,"1992-02-12 00:00:00"
3152,"Fabian Boll",26959,"1979-06-16 00:00:00"
3153,"Fabian Canobbio",6911,"1980-03-10 00:00:00"
3154,"Fabian Delph",78324,"1989-11-21 00:00:00"
3155,"Fabian Ernst",30251,"1979-05-30 00:00:00"
3156,"Fabian Frei",95228,"1989-01-08 00:00:00"
3157,"Fabian Giefer",114963,"1990-05-17 00:00:00"
3158,"Fabian Holland",310355,"1990-07-11 00:00:00"
3159,"Fabian Johnson",37357,"1987-12-11 00:00:00"
3160,"Fabian Lustenberger",42297,"1988-05-02 00:00:00"
3161,"Fabian Monzon",115297,"1987-04-13 00:00:00"
3162,"Fabian Orellana",49836,"1986-01-27 00:00:00"
3163,"Fabian Pawela",13225,"1985-11-30 00:00:00"
3164,"Fabian Rinaudo",156793,"1987-05-08 00:00:00"
3165,"Fabian Schaer",189982,"1991-12-20 00:00:00"
3166,"Fabian Vargas",6853,"1980-04-17 00:00:00"
3167,"Fabian Yantorno",56816,"1982-09-04 00:00:00"
3168,Fabian,605654,"1996-04-03 00:00:00"
3169,"Fabiano Oliveira",114671,"1987-03-16 00:00:00"
3170,"Fabiano Santacroce",41666,"1986-08-24 00:00:00"
3171,Fabiano,124127,"1988-02-29 00:00:00"
3172,Fabiano,34580,"1984-07-25 00:00:00"
3173,"Fabien Audard",40709,"1978-03-28 00:00:00"
3174,"Fabien Boyer",317937,"1991-04-12 00:00:00"
3175,"Fabien Camus",38435,"1985-02-28 00:00:00"
3176,"Fabien Laurenti",26141,"1983-01-06 00:00:00"
3177,"Fabien Lemoine",94323,"1987-03-16 00:00:00"
3178,"Fabien Robert",95513,"1989-01-06 00:00:00"
3179,"Fabien Tchenkoua",354475,"1992-10-01 00:00:00"
3180,Fabinho,359188,"1993-10-23 00:00:00"
3181,"Fabio Aurelio",34222,"1979-09-24 00:00:00"
3182,"Fabio Borini",184822,"1991-03-23 00:00:00"
3183,"Fabio Cannavaro",34520,"1973-09-13 00:00:00"
3184,"Fabio Cardoso",361751,"1994-04-19 00:00:00"
3185,"Fabio Caserta",39701,"1978-09-24 00:00:00"
3186,"Fabio Celestini",30468,"1975-10-31 00:00:00"
3187,"Fabio Ceravolo",39502,"1987-03-05 00:00:00"
3188,"Fabio Coentrao",29590,"1988-03-11 00:00:00"
3189,"Fabio Coltorti",41708,"1980-12-03 00:00:00"
3190,"Fabio Daprela",113239,"1991-02-19 00:00:00"
3191,"Fabio Ervoes",164141,"1987-02-26 00:00:00"
3192,"Fabio Espinho",181357,"1985-08-18 00:00:00"
3193,"Fabio Faria",150313,"1989-04-24 00:00:00"
3194,"Fabio Felicio",37417,"1982-05-02 00:00:00"
3195,"Fabio Firmani",25588,"1978-05-26 00:00:00"
3196,"Fabio Francesco Sciacca",121286,"1989-05-16 00:00:00"
3197,"Fabio Galante",27605,"1973-11-20 00:00:00"
3198,"Fabio Grosso",34320,"1977-11-28 00:00:00"
3199,"Fabio Liverani",31288,"1976-04-29 00:00:00"
3200,"Fabio Martins",388522,"1993-07-24 00:00:00"
3201,"Fabio Morena",26956,"1980-03-19 00:00:00"
3202,"Fabio Nunes",195809,"1992-07-24 00:00:00"
3203,"Fabio Pacheco",98361,"1988-05-26 00:00:00"
3204,"Fabio Quagliarella",39540,"1983-01-31 00:00:00"
3205,"Fabio Rochemback",24169,"1981-12-10 00:00:00"
3206,"Fabio Santos",163976,"1988-05-22 00:00:00"
3207,"Fabio Simplicio",33337,"1979-09-23 00:00:00"
3208,Fabio,150176,"1990-07-09 00:00:00"
3209,"Fabionn Lopes Patrick",19353,"1980-09-20 00:00:00"
3210,Fabri,47566,"1987-12-17 00:00:00"
3211,"Fabrice Abriel",40725,"1979-07-06 00:00:00"
3212,"Fabrice Begeorgi",40021,"1987-04-20 00:00:00"
3213,"Fabrice Ehret",34045,"1979-09-28 00:00:00"
3214,"Fabrice Muamba",35532,"1988-04-06 00:00:00"
3215,"Fabrice N'Sakala",154867,"1990-07-21 00:00:00"
3216,"Fabrice Olinga",363363,"1996-05-12 00:00:00"
3217,"Fabrice Pancrate",26312,"1980-05-02 00:00:00"
3218,"Fabricio Coloccini",30929,"1982-01-22 00:00:00"
3219,Fabricio,166872,"1990-02-20 00:00:00"
3220,"Fabris Fokobo",361316,"1994-01-25 00:00:00"
3221,"Fabrizio Alastra",670927,"1997-10-01 00:00:00"
3222,"Fabrizio Cacciatore",22283,"1986-10-08 00:00:00"
3223,"Fabrizio Grillo",39397,"1987-02-02 00:00:00"
3224,"Fabrizio Miccoli",32747,"1979-06-27 00:00:00"
3225,"Fabrizio Zambrella",41669,"1986-03-01 00:00:00"
3226,"Facundo Bertoglio",170344,"1990-06-30 00:00:00"
3227,"Facundo Parra",103941,"1985-06-15 00:00:00"
3228,"Facundo Sebastian Roncaglia",113318,"1987-02-10 00:00:00"
3229,Fagner,20446,"1989-06-11 00:00:00"
3230,"Fahd Aktaou",393720,"1993-01-13 00:00:00"
3231,"Fahid Ben Khalfallah",93317,"1982-10-09 00:00:00"
3232,"Fakhreddine Ben Youssef",422281,"1991-06-21 00:00:00"
3233,"Fakhreddine Galbi",150761,"1984-08-14 00:00:00"
3234,"Fallou Diagne",147614,"1989-08-14 00:00:00"
3235,"Fanol Perdedaj",178770,"1991-07-16 00:00:00"
3236,"Faouzi Ghoulam",187017,"1991-02-01 00:00:00"
3237,"Fares Bahlouli",445868,"1995-04-08 00:00:00"
3238,"Farid El Alagui",279855,"1985-02-10 00:00:00"
3239,"Faris Haroun",38786,"1985-09-22 00:00:00"
3240,"Farshad Noor",467494,"1994-10-02 00:00:00"
3241,"Faryd Mondragon",26173,"1971-06-21 00:00:00"
3242,"Fatih Atik",33114,"1984-06-25 00:00:00"
3243,"Faton Toski",41034,"1987-02-17 00:00:00"
3244,"Fausto Rossi",143795,"1990-12-03 00:00:00"
3245,"Fausto Rossini",39272,"1978-03-02 00:00:00"
3246,"Faycal Fajr",279173,"1988-08-01 00:00:00"
3247,"Faycal Rherras",466480,"1993-04-07 00:00:00"
3248,"Faysel Kasmi",512033,"1995-10-31 00:00:00"
3249,"Fazli Kocabas",181051,"1990-01-01 00:00:00"
3250,"Fede Vico",244136,"1994-07-04 00:00:00"
3251,"Federico Agliardi",27658,"1983-02-11 00:00:00"
3252,"Federico Almerares",18644,"1985-05-02 00:00:00"
3253,"Federico Andrada",450812,"1994-03-03 00:00:00"
3254,"Federico Balzaretti",24622,"1981-12-06 00:00:00"
3255,"Federico Barba",365624,"1993-09-01 00:00:00"
3256,"Federico Bernardeschi",414245,"1994-02-16 00:00:00"
3257,"Federico Casarini",150388,"1989-08-07 00:00:00"
3258,"Federico Ceccherini",244816,"1992-05-11 00:00:00"
3259,"Federico Di Francesco",438507,"1994-06-14 00:00:00"
3260,"Federico Dionisi",181921,"1987-06-16 00:00:00"
3261,"Federico Fazio",95509,"1987-03-17 00:00:00"
3262,"Federico Fernandez",155050,"1989-02-22 00:00:00"
3263,"Federico Macheda",165709,"1991-08-22 00:00:00"
3264,"Federico Marchetti",39599,"1983-02-07 00:00:00"
3265,"Federico Mattiello",528439,"1995-07-14 00:00:00"
3266,"Federico Nicolas Cartabia",474680,"1993-01-20 00:00:00"
3267,"Federico Peluso",41497,"1984-01-20 00:00:00"
3268,"Federico Piovaccari",42524,"1984-09-01 00:00:00"
3269,"Federico Ricca",522203,"1994-12-01 00:00:00"
3270,"Federico Ricci",309539,"1994-05-27 00:00:00"
3271,"Federico Santander",127207,"1991-06-04 00:00:00"
3272,"Federico Viviani",251384,"1992-03-24 00:00:00"
3273,"Fedor Smolov",118508,"1990-02-09 00:00:00"
3274,"Fejsal Mulic",601304,"1994-10-03 00:00:00"
